object,zone,it,tobs,apobs,e1,e2,e3,bn1,bn2,bn3,rms_baseline,s11,s21,s31,s12,s22,s32,s13,s23,s33
27526                         , 8, 43,   12.1941,    997.0684,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     3037.3437,      101.2383,      781.9944,     3632.1993,       98.8404,     1247.7471,     3897.6928,
27526                         , 8, 44,   12.2660,    995.3756,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     3027.1781,      101.2383,      768.9509,     3626.1709,       98.8404,     1241.2928,     3893.3775,
27526                         , 8, 45,   12.3349,    989.3312,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     3017.4323,      101.2383,      756.2646,     3620.3959,       98.8404,     1235.0892,     3889.2448,
27526                         , 8, 46,   12.4067,    976.7139,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     3007.2528,      101.2383,      742.8155,     3614.3690,       98.8404,     1228.5917,     3884.9330,
27526                         , 8, 47,   12.9357,    922.9116,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2931.8586,      101.2383,      635.6004,     3569.9040,       98.8404,     1179.8965,     3853.1566,
27526                         , 8, 48,   13.1857,    888.5342,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2895.9884,      101.2383,      578.2647,     3548.8611,       98.8404,     1156.3477,     3838.1413,
27526                         , 8, 49,   13.3255,    883.5327,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2875.8502,      101.2383,      543.5037,     3537.0817,       98.8404,     1143.0150,     3829.7425,
27526                         , 8, 50,   13.3952,    864.4764,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2865.7993,      101.2383,      525.2752,     3531.2117,       98.8404,     1136.3285,     3825.5589,
27526                         , 8, 51,   13.8159,    813.9357,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2804.8381,      101.2383,      396.4559,     3495.7418,       98.8404,     1095.2958,     3800.3050,
27526                         , 8, 52,   14.0560,    779.3778,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2769.8324,      101.2383,      294.1475,     3475.4828,       98.8404,     1071.3375,     3785.9014,
27526                         , 8, 53,   14.1247,    770.1469,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2759.7861,      101.2383,      255.7036,     3469.6842,       98.8404,     1064.4073,     3781.7816,
27526                         , 8, 54,   14.3690,    736.4744,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2723.9554,      101.2383,       91.3584,     3449.0576,       98.8404,     1039.4693,     3767.1370,
27526                         , 8, 55,   14.8874,    650.0206,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3405.2608,       98.8404,      984.8297,     3736.0966,
27526                         , 8, 56,   15.0211,    616.1634,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3393.9589,       98.8404,      970.3230,     3728.0991,
27526                         , 8, 57,   15.0872,    604.0867,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3388.3637,       98.8404,      963.0748,     3724.1418,
27526                         , 8, 58,   15.1916,    581.0791,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3717.9006,
27526                         , 8, 59,   15.3268,    550.9043,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3709.8157,
27526                         , 8, 60,   15.6500,    437.8747,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3706.3090,
27526                         , 8, 61,   15.7161,    398.1980,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3706.3090,
27526                         , 8, 62,   15.7808,    342.0144,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3706.3090,
27526                         , 8, 63,   15.8276,    318.8457,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3706.3090,
27526                         , 8, 64,   15.8931,    259.7290,  0.011307,  0.133829,  0.256351,   50.4446,   79.1125,  107.7803,   68.891637,       99.3013,       89.9506,     2675.0172,      101.2383,       91.3584,     3381.6631,       98.8404,      955.7116,     3706.3090,
32007                         , 1,  1,    0.0000,   5406.5594,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5298.3959,     5389.1960,     5480.9053,     5298.3959,     5389.1960,     5480.9053,     5298.3959,     5389.1960,     5480.9053,
32007                         , 1,  2,    0.7074,   5402.6968,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5292.3873,     5383.1857,     5474.8928,     5296.8436,     5387.6443,     5479.3540,     5297.5240,     5388.3250,     5480.0351,
32007                         , 1,  3,    1.0104,   5400.5325,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5289.8144,     5380.6121,     5472.3184,     5296.1834,     5386.9844,     5478.6944,     5297.1556,     5387.9571,     5479.6678,
32007                         , 1,  4,    1.1114,   5400.2208,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5288.9566,     5379.7541,     5471.4600,     5295.9637,     5386.7648,     5478.4749,     5297.0333,     5387.8350,     5479.5458,
32007                         , 1,  5,    1.4145,   5399.2218,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5286.3823,     5377.1790,     5468.8840,     5295.3053,     5386.1068,     5477.8173,     5296.6674,     5387.4697,     5479.1810,
32007                         , 1,  6,    1.8185,   5397.4537,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5282.9465,     5373.7422,     5465.4459,     5294.4282,     5385.2302,     5476.9412,     5296.1808,     5386.9838,     5478.6959,
32007                         , 1,  7,    2.0205,   5396.5828,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5281.2265,     5372.0216,     5463.7246,     5293.9894,     5384.7916,     5476.5028,     5295.9374,     5386.7408,     5478.4532,
32007                         , 1,  8,    2.5253,   5394.4997,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5276.9177,     5367.7112,     5459.4121,     5292.8893,     5383.6921,     5475.4037,     5295.3269,     5386.1311,     5477.8444,
32007                         , 1,  9,    2.7272,   5393.8384,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5275.1901,     5365.9829,     5457.6829,     5292.4475,     5383.2505,     5474.9622,     5295.0812,     5385.8858,     5477.5994,
32007                         , 1, 10,    3.0301,   5392.6894,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5272.5941,     5363.3856,     5455.0841,     5291.7824,     5382.5855,     5474.2974,     5294.7106,     5385.5156,     5477.2296,
32007                         , 1, 11,    3.7366,   5389.1635,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5266.5136,     5357.3017,     5448.9963,     5290.2167,     5381.0200,     5472.7319,     5293.8336,     5384.6393,     5476.3539,
32007                         , 1, 12,    3.8374,   5388.7118,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5265.6425,     5356.4301,     5448.1241,     5289.9914,     5380.7947,     5472.5065,     5293.7067,     5384.5125,     5476.2271,
32007                         , 1, 13,    4.7454,   5382.8370,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5257.7726,     5348.5545,     5440.2423,     5287.9421,     5378.7446,     5470.4555,     5292.5449,     5383.3507,     5475.0653,
32007                         , 1, 14,    4.9470,   5382.6862,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5256.0179,     5346.7985,     5438.4847,     5287.4818,     5378.2841,     5469.9947,     5292.2819,     5383.0876,     5474.8021,
32007                         , 1, 15,    5.3503,   5380.5348,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5252.5020,     5343.2797,     5434.9627,     5286.5559,     5377.3574,     5469.0673,     5291.7508,     5382.5562,     5474.2703,
32007                         , 1, 16,    5.8544,   5378.0011,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5248.0979,     5338.8718,     5430.5506,     5285.3896,     5376.1901,     5467.8988,     5291.0780,     5381.8827,     5473.5962,
32007                         , 1, 17,    6.4591,   5374.9777,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5242.8038,     5333.5729,     5425.2465,     5283.9794,     5374.7783,     5466.4853,     5290.2595,     5381.0633,     5472.7756,
32007                         , 1, 18,    6.7614,   5373.8304,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5240.1545,     5330.9212,     5422.5921,     5283.2709,     5374.0689,     5465.7749,     5289.8466,     5380.6498,     5472.3615,
32007                         , 1, 19,    6.8622,   5373.3247,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5239.2711,     5330.0370,     5421.7070,     5283.0342,     5373.8319,     5465.5377,     5289.7085,     5380.5115,     5472.2229,
32007                         , 1, 20,    7.4666,   5370.3783,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5233.9712,     5324.7322,     5416.3969,     5281.6115,     5372.4074,     5464.1111,     5288.8764,     5379.6780,     5471.3880,
32007                         , 1, 21,    7.6680,   5370.1392,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5232.2050,     5322.9644,     5414.6273,     5281.1365,     5371.9317,     5463.6348,     5288.5980,     5379.3991,     5471.1087,
32007                         , 1, 22,    7.8694,   5368.6759,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5230.4391,     5321.1970,     5412.8582,     5280.6613,     5371.4559,     5463.1582,     5288.3193,     5379.1199,     5470.8290,
32007                         , 1, 23,    7.9702,   5368.2105,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5229.5564,     5320.3135,     5411.9739,     5280.4237,     5371.2179,     5462.9199,     5288.1799,     5378.9803,     5470.6891,
32007                         , 1, 24,    8.7756,   5364.5261,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5222.5032,     5313.2542,     5404.9079,     5278.5242,     5369.3158,     5461.0150,     5287.0650,     5377.8634,     5469.5701,
32007                         , 1, 25,    8.9770,   5363.6043,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5220.7425,     5311.4921,     5403.1442,     5278.0502,     5368.8412,     5460.5397,     5286.7869,     5377.5847,     5469.2910,
32007                         , 1, 26,    9.4802,   5361.3242,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5216.3467,     5307.0929,     5398.7412,     5276.8681,     5367.6575,     5459.3544,     5286.0938,     5376.8905,     5468.5955,
32007                         , 1, 27,    9.6814,   5360.4805,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5214.5909,     5305.3358,     5396.9826,     5276.3966,     5367.1854,     5458.8817,     5285.8177,     5376.6140,     5468.3185,
32007                         , 1, 28,    9.8827,   5359.5884,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5212.8365,     5303.5802,     5395.2255,     5275.9259,     5366.7142,     5458.4099,     5285.5424,     5376.3383,     5468.0424,
32007                         , 1, 29,   10.4863,   5356.8957,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5207.5827,     5298.3228,     5389.9642,     5274.5202,     5365.3069,     5457.0010,     5284.7220,     5375.5168,     5467.2196,
32007                         , 1, 30,   10.6874,   5356.0841,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5205.8346,     5296.5737,     5388.2137,     5274.0538,     5364.8401,     5456.5337,     5284.4506,     5375.2450,     5466.9476,
32007                         , 1, 31,   10.9892,   5354.6370,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5203.2153,     5293.9528,     5385.5911,     5273.3565,     5364.1422,     5455.8350,     5284.0456,     5374.8396,     5466.5416,
32007                         , 1, 32,   11.2908,   5353.2465,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5200.5994,     5291.3354,     5382.9719,     5272.6620,     5363.4471,     5455.1393,     5283.6433,     5374.4369,     5466.1385,
32007                         , 1, 33,   11.6930,   5351.9767,  0.281238,  0.284801,  0.288364,   24.4283,   92.2141,  160.0000,    2.055178,     5197.1165,     5287.8507,     5379.4851,     5271.7405,     5362.5250,     5454.2164,     5283.1112,     5373.9044,     5465.6056,
