object,zone,nzone,e_span,bn_span,rms_baseline,pop,gen,nevals,nconverged,mean_rms,min_rms,max_rms,mean_bn,std_bn
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 10, 125,   1260,  1,   21.236954,    9.507280,   51.140599,   87.0862,    7.7895
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 10, 200,   2010,  1,   21.236954,    9.507280,   51.140599,   87.0862,    7.7895
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 10, 500,   5010,  1,   21.236954,    9.507280,   51.140599,   87.0862,    7.7895
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14,  10,    154,  5,   10.658565,    9.020167,   13.696161,   91.2013,    1.7807
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14,  20,    294,  4,   10.158346,    9.020605,   13.696161,   92.4655,    0.4904
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14,  40,    574, 10,    9.077136,    9.020019,    9.434860,   92.3020,    0.0000
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14,  75,   1064,  9,    9.145440,    9.017887,    9.664103,   92.3020,    0.0000
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14, 125,   1764,  9,    9.198573,    9.019057,   10.756493,   92.3020,    0.0000
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14, 200,   2814, 10,    9.076536,    9.017874,    9.500015,   92.3020,    0.0000
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 14, 500,   7014, 10,    9.020063,    9.016585,    9.022881,   92.3020,    0.0000
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20,  10,    220,  1,   14.395022,    9.310254,   29.561822,   87.6525,    5.4636
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20,  20,    420,  2,   13.984029,    8.651290,   29.561822,   88.2045,    5.0930
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20,  40,    820,  3,   12.895045,    8.395411,   24.096072,   89.0166,    4.9908
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20,  75,   1520,  4,   11.350744,    8.395411,   16.527664,   90.6409,    3.0374
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20, 125,   2520,  5,   10.494625,    8.395411,   14.639015,   91.6259,    2.3814
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20, 200,   4020,  6,    9.247342,    8.044668,   11.890631,   92.6237,    1.4515
42928                         , 5, 50,  0.012750,   22.7544,    9.090547, 20, 500,  10020,  8,    8.711402,    8.044668,   10.038528,   93.2342,    0.4964
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4,  10,     44,  0,   16.763494,    7.141683,   17.832585,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4,  20,     84,  0,   16.763494,    7.141683,   17.832585,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4,  40,    164,  0,   16.763494,    7.141683,   17.832584,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4,  75,    304,  0,   16.763494,    7.141683,   17.832584,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4, 125,    504,  0,   16.763494,    7.141683,   17.832584,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4, 200,    804,  0,   16.763494,    7.141683,   17.832584,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  4, 500,   2004,  0,   16.763494,    7.141683,   17.832584,   93.0801,    1.4704
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6,  10,     66,  0,   15.624354,    6.441348,   17.832573,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6,  20,    126,  0,   15.624353,    6.441348,   17.832572,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6,  40,    246,  0,   15.624351,    6.441348,   17.832571,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6,  75,    456,  0,   15.624351,    6.441348,   17.832571,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6, 125,    756,  0,   15.624349,    6.441348,   17.832565,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6, 200,   1206,  0,   15.624349,    6.441348,   17.832565,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  6, 500,   3006,  0,   15.624347,    6.441348,   17.832555,   93.7764,    2.4172
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8,  10,     88,  0,   14.777003,    6.441348,   17.832110,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8,  20,    168,  0,   14.776897,    6.441348,   17.832110,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8,  40,    328,  0,   14.776925,    6.441348,   17.832110,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8,  75,    608,  0,   14.776897,    6.441348,   17.832110,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8, 125,   1008,  0,   14.776772,    6.441348,   17.831371,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8, 200,   1608,  0,   14.776690,    6.441348,   17.831038,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972,  8, 500,   4008,  0,   14.776654,    6.441348,   17.830979,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10,  10,    110,  0,   14.788063,    6.441348,   17.868667,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10,  20,    210,  0,   14.785600,    6.441348,   17.868667,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10,  40,    410,  0,   14.782119,    6.441348,   17.848041,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10,  75,    760,  0,   14.780944,    6.441348,   17.848001,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10, 125,   1260,  0,   14.777032,    6.441348,   17.835236,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10, 200,   2010,  0,   14.776479,    6.441348,   17.833732,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 10, 500,   5010,  0,   14.775884,    6.441348,   17.831265,   94.1834,    2.5235
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14,  10,    154,  0,   10.171803,    4.701028,   18.917991,   96.6886,    2.5846
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14,  20,    294,  3,    8.939649,    4.183780,   18.917991,   96.6354,    3.4763
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14,  40,    574,  2,    9.194543,    4.193731,   17.180486,   95.3941,    4.3386
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14,  75,   1064,  1,    7.870601,    4.237883,   14.926615,   95.7684,    2.6550
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14, 125,   1764,  0,    7.988569,    4.629186,   12.160281,   96.8887,    2.2885
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14, 200,   2814,  1,    7.194816,    4.157182,   14.337685,   96.6084,    4.2208
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 14, 500,   7014,  4,    4.750456,    4.171344,    5.381053,   98.4206,    0.7856
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20,  10,    220,  0,    9.988338,    4.420465,   24.204314,   92.6123,    7.6864
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20,  20,    420,  0,    9.733126,    4.420465,   24.204314,   93.0452,    7.7640
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20,  40,    820,  0,    8.490593,    4.420465,   17.390410,   94.7156,    5.2642
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20,  75,   1520,  1,    7.687141,    3.798155,   17.307422,   95.3548,    5.4157
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20, 125,   2520,  1,    7.609460,    3.798155,   17.307422,   95.2599,    5.5021
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20, 200,   4020,  2,    6.852994,    3.798155,   17.307422,   96.4230,    5.3724
42928                         , 6, 47,  0.014819,   34.1317,    4.043972, 20, 500,  10020,  2,    4.780510,    3.798155,    5.894461,   98.8251,    0.6655
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4,  10,     44,  0,   17.084604,   14.267292,   17.397640,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4,  20,     84,  0,   17.084604,   14.267292,   17.397639,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4,  40,    164,  0,   17.084604,   14.267292,   17.397639,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4,  75,    304,  0,   17.084604,   14.267292,   17.397639,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4, 125,    504,  0,   17.084604,   14.267292,   17.397639,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4, 200,    804,  0,   17.084604,   14.267292,   17.397639,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  4, 500,   2004,  0,   17.084604,   14.267292,   17.397638,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6,  10,     66,  0,   17.084612,   14.267292,   17.397658,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6,  20,    126,  0,   17.084610,   14.267292,   17.397658,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6,  40,    246,  0,   17.084607,   14.267292,   17.397654,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6,  75,    456,  0,   17.084606,   14.267292,   17.397654,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6, 125,    756,  0,   17.084605,   14.267292,   17.397644,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6, 200,   1206,  0,   17.084604,   14.267292,   17.397642,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  6, 500,   3006,  0,   17.084603,   14.267292,   17.397638,   61.7810,    0.4772
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8,  10,     88,  0,   17.058600,   14.267292,   17.396658,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8,  20,    168,  0,   17.058459,   14.267292,   17.396658,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8,  40,    328,  0,   17.058329,   14.267292,   17.396658,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8,  75,    608,  0,   17.058280,   14.267292,   17.395568,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8, 125,   1008,  0,   17.058191,   14.267292,   17.395568,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8, 200,   1608,  0,   17.058022,   14.267292,   17.395568,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350,  8, 500,   4008,  0,   17.057724,   14.267292,   17.394499,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10,  10,    110,  0,   17.022037,   14.267292,   17.399574,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10,  20,    210,  0,   17.016426,   14.267292,   17.384419,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10,  40,    410,  0,   17.014055,   14.267292,   17.382238,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10,  75,    760,  0,   17.002984,   14.267292,   17.353505,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10, 125,   1260,  0,   16.998519,   14.267292,   17.337888,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10, 200,   2010,  0,   16.996965,   14.267292,   17.322348,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 10, 500,   5010,  0,   16.996091,   14.267292,   17.319044,   62.9612,    3.6248
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14,  10,    154,  0,    6.310431,    2.515322,   16.137875,   62.2591,    0.1819
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14,  20,    294,  0,    3.185922,    2.515322,    7.574348,   62.2591,    0.1819
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14,  40,    574,  0,    2.630748,    2.515322,    2.727556,   62.2591,    0.1819
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14,  75,   1064,  0,    2.640916,    2.515322,    2.718881,   62.2988,    0.1944
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14, 125,   1764,  0,    2.598949,    2.505427,    2.689103,   62.3385,    0.1984
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14, 200,   2814,  0,    2.581062,    2.515322,    2.696299,   62.4575,    0.1587
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 14, 500,   7014,  0,    2.538973,    2.504141,    2.591728,   62.5369,    0.0000
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 20,  10,    220,  0,   14.838381,    2.476004,   34.448866,   71.9203,    9.8973
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 20,  20,    420,  0,   13.287435,    2.476004,   26.380019,   70.4339,    6.7846
42928                         , 7, 37,  0.030033,   51.1975,    2.242350, 20,  40,    820,  1,   12.265377,    2.176363,   25.193873,   67.5557,    8.1074
