day,apogee_alt_km,sma_km,ecc
  282.1004,   5215.8423,   9066.5828,  0.278759
  282.1999,   5215.4862,   9066.4022,  0.278746
  282.2993,   5215.1305,   9066.2216,  0.278732
  282.3988,   5214.7754,   9066.0409,  0.278718
  282.4982,   5214.4207,   9065.8601,  0.278705
  282.5976,   5214.0665,   9065.6793,  0.278691
  282.6970,   5213.7127,   9065.4984,  0.278678
  282.7965,   5213.3592,   9065.3174,  0.278664
  282.8959,   5213.0061,   9065.1363,  0.278651
  282.9953,   5212.6534,   9064.9552,  0.278637
  283.0947,   5212.3009,   9064.7739,  0.278624
  283.1941,   5211.9487,   9064.5926,  0.278611
  283.2935,   5211.5968,   9064.4111,  0.278597
  283.3929,   5211.2450,   9064.2296,  0.278584
  283.4923,   5210.8934,   9064.0480,  0.278571
  283.5917,   5210.5420,   9063.8662,  0.278558
  283.6911,   5210.1906,   9063.6843,  0.278545
  283.7905,   5209.8393,   9063.5023,  0.278532
  283.8899,   5209.4880,   9063.3202,  0.278519
  283.9893,   5209.1368,   9063.1380,  0.278506
  284.0887,   5208.7854,   9062.9556,  0.278493
  284.1881,   5208.4340,   9062.7731,  0.278480
  284.2874,   5208.0825,   9062.5905,  0.278467
  284.3868,   5207.7308,   9062.4078,  0.278454
  284.4862,   5207.3789,   9062.2249,  0.278440
  284.5855,   5207.0269,   9062.0419,  0.278427
  284.6849,   5206.6745,   9061.8588,  0.278414
  284.7843,   5206.3219,   9061.6755,  0.278401
  284.8836,   5205.9690,   9061.4921,  0.278388
  284.9830,   5205.6157,   9061.3086,  0.278375
  285.0823,   5205.2620,   9061.1250,  0.278362
  285.1817,   5204.9080,   9060.9412,  0.278349
  285.2810,   5204.5535,   9060.7574,  0.278336
  285.3804,   5204.1986,   9060.5734,  0.278323
  285.4797,   5203.8432,   9060.3892,  0.278309
  285.5791,   5203.4874,   9060.2050,  0.278296
  285.6784,   5203.1310,   9060.0207,  0.278283
  285.7777,   5202.7741,   9059.8362,  0.278269
  285.8771,   5202.4167,   9059.6516,  0.278256
  285.9764,   5202.0587,   9059.4670,  0.278242
  286.0757,   5201.7001,   9059.2822,  0.278229
  286.1750,   5201.3410,   9059.0974,  0.278215
  286.2743,   5200.9813,   9058.9124,  0.278202
  286.3736,   5200.6210,   9058.7274,  0.278188
  286.4730,   5200.2602,   9058.5423,  0.278174
  286.5723,   5199.8987,   9058.3571,  0.278161
  286.6716,   5199.5366,   9058.1718,  0.278147
  286.7709,   5199.1740,   9057.9865,  0.278133
  286.8702,   5198.8107,   9057.8011,  0.278119
  286.9695,   5198.4469,   9057.6156,  0.278105
  287.0688,   5198.0824,   9057.4301,  0.278091
  287.1680,   5197.7174,   9057.2446,  0.278077
  287.2673,   5197.3518,   9057.0590,  0.278063
  287.3666,   5196.9856,   9056.8733,  0.278048
  287.4659,   5196.6189,   9056.6876,  0.278034
  287.5652,   5196.2516,   9056.5019,  0.278020
  287.6644,   5195.8838,   9056.3161,  0.278005
  287.7637,   5195.5155,   9056.1303,  0.277991
  287.8630,   5195.1466,   9055.9445,  0.277976
  287.9623,   5194.7773,   9055.7587,  0.277962
  288.0615,   5194.4075,   9055.5729,  0.277947
  288.1608,   5194.0372,   9055.3870,  0.277933
  288.2600,   5193.6665,   9055.2012,  0.277918
  288.3593,   5193.2954,   9055.0153,  0.277903
  288.4585,   5192.9239,   9054.8295,  0.277888
  288.5578,   5192.5520,   9054.6437,  0.277873
  288.6570,   5192.1797,   9054.4579,  0.277859
  288.7563,   5191.8071,   9054.2721,  0.277844
  288.8555,   5191.4342,   9054.0863,  0.277829
  288.9547,   5191.0609,   9053.9006,  0.277814
  289.0540,   5190.6874,   9053.7149,  0.277799
  289.1532,   5190.3137,   9053.5292,  0.277783
  289.2524,   5189.9397,   9053.3435,  0.277768
  289.3516,   5189.5655,   9053.1579,  0.277753
  289.4509,   5189.1911,   9052.9724,  0.277738
  289.5501,   5188.8165,   9052.7868,  0.277723
  289.6493,   5188.4418,   9052.6014,  0.277708
  289.7485,   5188.0669,   9052.4159,  0.277692
  289.8477,   5187.6920,   9052.2306,  0.277677
  289.9469,   5187.3169,   9052.0452,  0.277662
  290.0461,   5186.9418,   9051.8600,  0.277647
  290.1453,   5186.5667,   9051.6747,  0.277631
  290.2445,   5186.1915,   9051.4896,  0.277616
  290.3437,   5185.8163,   9051.3045,  0.277601
  290.4429,   5185.4411,   9051.1194,  0.277585
  290.5421,   5185.0659,   9050.9344,  0.277570
  290.6412,   5184.6908,   9050.7495,  0.277555
  290.7404,   5184.3157,   9050.5646,  0.277539
  290.8396,   5183.9407,   9050.3798,  0.277524
  290.9388,   5183.5658,   9050.1950,  0.277509
  291.0379,   5183.1910,   9050.0103,  0.277493
  291.1371,   5182.8163,   9049.8257,  0.277478
  291.2363,   5182.4418,   9049.6411,  0.277463
  291.3354,   5182.0674,   9049.4566,  0.277447
  291.4346,   5181.6932,   9049.2721,  0.277432
  291.5338,   5181.3191,   9049.0877,  0.277417
  291.6329,   5180.9453,   9048.9033,  0.277401
  291.7321,   5180.5716,   9048.7190,  0.277386
  291.8312,   5180.1982,   9048.5348,  0.277371
  291.9303,   5179.8250,   9048.3506,  0.277356
  292.0295,   5179.4521,   9048.1664,  0.277340
  292.1286,   5179.0794,   9047.9823,  0.277325
  292.2278,   5178.7069,   9047.7983,  0.277310
  292.3269,   5178.3347,   9047.6143,  0.277295
  292.4260,   5177.9628,   9047.4304,  0.277280
  292.5251,   5177.5912,   9047.2464,  0.277265
  292.6243,   5177.2199,   9047.0626,  0.277250
  292.7234,   5176.8488,   9046.8787,  0.277234
  292.8225,   5176.4781,   9046.6950,  0.277219
  292.9216,   5176.1077,   9046.5112,  0.277204
  293.0207,   5175.7375,   9046.3275,  0.277189
  293.1198,   5175.3677,   9046.1438,  0.277174
  293.2189,   5174.9982,   9045.9601,  0.277160
  293.3180,   5174.6291,   9045.7765,  0.277145
  293.4171,   5174.2602,   9045.5929,  0.277130
  293.5162,   5173.8917,   9045.4093,  0.277115
  293.6153,   5173.5235,   9045.2257,  0.277100
  293.7144,   5173.1556,   9045.0421,  0.277085
  293.8135,   5172.7880,   9044.8586,  0.277071
  293.9126,   5172.4208,   9044.6751,  0.277056
  294.0116,   5172.0539,   9044.4915,  0.277041
  294.1107,   5171.6873,   9044.3080,  0.277027
  294.2098,   5171.3210,   9044.1245,  0.277012
  294.3089,   5170.9550,   9043.9409,  0.276998
  294.4079,   5170.5894,   9043.7574,  0.276983
  294.5070,   5170.2240,   9043.5739,  0.276969
  294.6061,   5169.8590,   9043.3903,  0.276954
  294.7051,   5169.4942,   9043.2067,  0.276940
  294.8042,   5169.1298,   9043.0231,  0.276925
  294.9032,   5168.7656,   9042.8395,  0.276911
  295.0023,   5168.4017,   9042.6559,  0.276897
  295.1013,   5168.0380,   9042.4723,  0.276882
  295.2004,   5167.6747,   9042.2886,  0.276868
  295.2994,   5167.3115,   9042.1049,  0.276854
  295.3984,   5166.9487,   9041.9211,  0.276840
  295.4975,   5166.5860,   9041.7373,  0.276826
  295.5965,   5166.2236,   9041.5535,  0.276812
  295.6955,   5165.8614,   9041.3696,  0.276797
  295.7946,   5165.4994,   9041.1857,  0.276783
  295.8936,   5165.1376,   9041.0017,  0.276769
  295.9926,   5164.7761,   9040.8177,  0.276755
  296.0916,   5164.4146,   9040.6336,  0.276741
  296.1906,   5164.0534,   9040.4495,  0.276727
  296.2896,   5163.6923,   9040.2653,  0.276713
  296.3886,   5163.3313,   9040.0810,  0.276700
  296.4877,   5162.9705,   9039.8967,  0.276686
  296.5867,   5162.6098,   9039.7123,  0.276672
  296.6857,   5162.2492,   9039.5278,  0.276658
  296.7846,   5161.8887,   9039.3433,  0.276644
  296.8836,   5161.5283,   9039.1586,  0.276630
  296.9826,   5161.1679,   9038.9740,  0.276617
  297.0816,   5160.8076,   9038.7892,  0.276603
  297.1806,   5160.4473,   9038.6043,  0.276589
  297.2796,   5160.0871,   9038.4194,  0.276575
  297.3786,   5159.7268,   9038.2344,  0.276562
  297.4775,   5159.3665,   9038.0492,  0.276548
  297.5765,   5159.0062,   9037.8640,  0.276534
  297.6755,   5158.6459,   9037.6787,  0.276521
  297.7744,   5158.2855,   9037.4933,  0.276507
  297.8734,   5157.9251,   9037.3077,  0.276493
  297.9723,   5157.5645,   9037.1221,  0.276479
  298.0713,   5157.2039,   9036.9364,  0.276466
  298.1703,   5156.8432,   9036.7506,  0.276452
  298.2692,   5156.4823,   9036.5647,  0.276438
  298.3682,   5156.1213,   9036.3786,  0.276425
  298.4671,   5155.7602,   9036.1925,  0.276411
  298.5660,   5155.3989,   9036.0063,  0.276397
  298.6650,   5155.0374,   9035.8199,  0.276384
  298.7639,   5154.6758,   9035.6335,  0.276370
  298.8628,   5154.3139,   9035.4469,  0.276356
  298.9618,   5153.9519,   9035.2603,  0.276343
  299.0607,   5153.5896,   9035.0735,  0.276329
  299.1596,   5153.2271,   9034.8866,  0.276315
  299.2585,   5152.8643,   9034.6997,  0.276301
  299.3574,   5152.5013,   9034.5126,  0.276288
  299.4564,   5152.1380,   9034.3254,  0.276274
  299.5553,   5151.7744,   9034.1381,  0.276260
  299.6542,   5151.4105,   9033.9507,  0.276246
  299.7531,   5151.0463,   9033.7632,  0.276233
  299.8520,   5150.6819,   9033.5756,  0.276219
  299.9509,   5150.3171,   9033.3880,  0.276205
  300.0498,   5149.9519,   9033.2002,  0.276191
  300.1487,   5149.5865,   9033.0123,  0.276177
  300.2475,   5149.2206,   9032.8243,  0.276163
  300.3464,   5148.8545,   9032.6362,  0.276149
  300.4453,   5148.4879,   9032.4480,  0.276135
  300.5442,   5148.1210,   9032.2598,  0.276121
  300.6431,   5147.7538,   9032.0714,  0.276107
  300.7419,   5147.3861,   9031.8830,  0.276093
  300.8408,   5147.0181,   9031.6945,  0.276079
  300.9397,   5146.6496,   9031.5059,  0.276065
  301.0385,   5146.2808,   9031.3172,  0.276051
  301.1374,   5145.9116,   9031.1285,  0.276036
  301.2363,   5145.5419,   9030.9396,  0.276022
  301.3351,   5145.1719,   9030.7507,  0.276008
  301.4340,   5144.8014,   9030.5617,  0.275993
  301.5328,   5144.4305,   9030.3727,  0.275979
  301.6317,   5144.0593,   9030.1836,  0.275965
  301.7305,   5143.6875,   9029.9944,  0.275950
  301.8293,   5143.3154,   9029.8052,  0.275936
  301.9282,   5142.9429,   9029.6160,  0.275921
  302.0270,   5142.5699,   9029.4266,  0.275907
  302.1258,   5142.1966,   9029.2373,  0.275892
  302.2247,   5141.8228,   9029.0478,  0.275878
  302.3235,   5141.4486,   9028.8584,  0.275863
  302.4223,   5141.0740,   9028.6689,  0.275848
  302.5211,   5140.6990,   9028.4794,  0.275833
  302.6199,   5140.3236,   9028.2898,  0.275819
  302.7187,   5139.9478,   9028.1002,  0.275804
  302.8175,   5139.5716,   9027.9106,  0.275789
  302.9164,   5139.1951,   9027.7209,  0.275774
  303.0152,   5138.8181,   9027.5313,  0.275759
  303.1139,   5138.4408,   9027.3416,  0.275744
  303.2127,   5138.0631,   9027.1519,  0.275729
  303.3115,   5137.6851,   9026.9622,  0.275714
  303.4103,   5137.3067,   9026.7726,  0.275699
  303.5091,   5136.9280,   9026.5829,  0.275684
  303.6079,   5136.5489,   9026.3932,  0.275668
  303.7067,   5136.1696,   9026.2035,  0.275653
  303.8054,   5135.7899,   9026.0138,  0.275638
  303.9042,   5135.4100,   9025.8242,  0.275623
  304.0030,   5135.0297,   9025.6345,  0.275607
  304.1018,   5134.6492,   9025.4449,  0.275592
  304.2005,   5134.2685,   9025.2553,  0.275577
  304.2993,   5133.8875,   9025.0657,  0.275561
  304.3980,   5133.5062,   9024.8762,  0.275546
  304.4968,   5133.1248,   9024.6866,  0.275530
  304.5955,   5132.7432,   9024.4972,  0.275515
  304.6943,   5132.3613,   9024.3077,  0.275499
  304.7930,   5131.9794,   9024.1183,  0.275484
  304.8918,   5131.5972,   9023.9289,  0.275468
  304.9905,   5131.2150,   9023.7396,  0.275453
  305.0893,   5130.8326,   9023.5503,  0.275437
  305.1880,   5130.4502,   9023.3611,  0.275421
  305.2867,   5130.0676,   9023.1719,  0.275406
  305.3854,   5129.6851,   9022.9828,  0.275390
  305.4842,   5129.3024,   9022.7938,  0.275374
  305.5829,   5128.9198,   9022.6047,  0.275359
  305.6816,   5128.5372,   9022.4158,  0.275343
  305.7803,   5128.1546,   9022.2269,  0.275327
  305.8790,   5127.7720,   9022.0380,  0.275311
  305.9777,   5127.3895,   9021.8493,  0.275296
  306.0764,   5127.0071,   9021.6606,  0.275280
  306.1751,   5126.6248,   9021.4719,  0.275264
  306.2738,   5126.2426,   9021.2833,  0.275249
  306.3725,   5125.8606,   9021.0948,  0.275233
  306.4712,   5125.4787,   9020.9063,  0.275217
  306.5699,   5125.0970,   9020.7179,  0.275202
  306.6686,   5124.7156,   9020.5295,  0.275186
  306.7673,   5124.3343,   9020.3412,  0.275170
  306.8660,   5123.9533,   9020.1530,  0.275155
  306.9646,   5123.5726,   9019.9648,  0.275139
  307.0633,   5123.1922,   9019.7766,  0.275123
  307.1620,   5122.8121,   9019.5886,  0.275108
  307.2607,   5122.4323,   9019.4005,  0.275092
  307.3593,   5122.0528,   9019.2125,  0.275077
  307.4580,   5121.6737,   9019.0246,  0.275061
  307.5566,   5121.2950,   9018.8367,  0.275046
  307.6553,   5120.9166,   9018.6488,  0.275031
  307.7539,   5120.5387,   9018.4610,  0.275015
  307.8526,   5120.1612,   9018.2732,  0.275000
  307.9512,   5119.7841,   9018.0854,  0.274985
  308.0499,   5119.4074,   9017.8977,  0.274969
  308.1485,   5119.0312,   9017.7100,  0.274954
  308.2472,   5118.6555,   9017.5223,  0.274939
  308.3458,   5118.2802,   9017.3346,  0.274924
  308.4444,   5117.9055,   9017.1469,  0.274909
  308.5431,   5117.5312,   9016.9592,  0.274894
  308.6417,   5117.1573,   9016.7715,  0.274879
  308.7403,   5116.7840,   9016.5838,  0.274864
  308.8389,   5116.4111,   9016.3961,  0.274849
  308.9375,   5116.0388,   9016.2084,  0.274835
  309.0361,   5115.6669,   9016.0206,  0.274820
  309.1348,   5115.2955,   9015.8328,  0.274805
  309.2334,   5114.9245,   9015.6450,  0.274791
  309.3320,   5114.5541,   9015.4571,  0.274776
  309.4306,   5114.1840,   9015.2692,  0.274762
  309.5292,   5113.8145,   9015.0812,  0.274747
  309.6278,   5113.4453,   9014.8932,  0.274733
  309.7263,   5113.0766,   9014.7051,  0.274719
  309.8249,   5112.7083,   9014.5169,  0.274704
  309.9235,   5112.3403,   9014.3287,  0.274690
  310.0221,   5111.9727,   9014.1403,  0.274676
  310.1207,   5111.6055,   9013.9519,  0.274662
  310.2193,   5111.2386,   9013.7634,  0.274648
  310.3178,   5110.8719,   9013.5748,  0.274634
  310.4164,   5110.5056,   9013.3861,  0.274620
  310.5150,   5110.1394,   9013.1972,  0.274606
  310.6135,   5109.7735,   9013.0083,  0.274592
  310.7121,   5109.4078,   9012.8192,  0.274578
  310.8106,   5109.0422,   9012.6300,  0.274565
  310.9092,   5108.6768,   9012.4407,  0.274551
  311.0077,   5108.3114,   9012.2513,  0.274537
  311.1063,   5107.9461,   9012.0617,  0.274523
  311.2048,   5107.5808,   9011.8720,  0.274510
  311.3034,   5107.2155,   9011.6822,  0.274496
  311.4019,   5106.8502,   9011.4922,  0.274482
  311.5004,   5106.4848,   9011.3020,  0.274469
  311.5990,   5106.1193,   9011.1118,  0.274455
  311.6975,   5105.7536,   9010.9213,  0.274441
  311.7960,   5105.3878,   9010.7308,  0.274428
  311.8946,   5105.0218,   9010.5400,  0.274414
  311.9931,   5104.6555,   9010.3492,  0.274400
  312.0916,   5104.2889,   9010.1581,  0.274387
  312.1901,   5103.9220,   9009.9670,  0.274373
  312.2886,   5103.5548,   9009.7756,  0.274359
  312.3871,   5103.1872,   9009.5842,  0.274346
  312.4856,   5102.8192,   9009.3925,  0.274332
  312.5841,   5102.4508,   9009.2008,  0.274318
  312.6826,   5102.0820,   9009.0089,  0.274304
  312.7811,   5101.7126,   9008.8168,  0.274290
  312.8796,   5101.3428,   9008.6246,  0.274277
  312.9781,   5100.9724,   9008.4323,  0.274263
  313.0766,   5100.6015,   9008.2398,  0.274249
  313.1751,   5100.2301,   9008.0472,  0.274235
  313.2735,   5099.8580,   9007.8545,  0.274221
  313.3720,   5099.4854,   9007.6617,  0.274207
  313.4705,   5099.1122,   9007.4687,  0.274192
  313.5689,   5098.7383,   9007.2756,  0.274178
  313.6674,   5098.3638,   9007.0824,  0.274164
  313.7659,   5097.9887,   9006.8891,  0.274150
  313.8643,   5097.6130,   9006.6957,  0.274135
  313.9628,   5097.2366,   9006.5022,  0.274121
  314.0612,   5096.8595,   9006.3086,  0.274106
  314.1597,   5096.4818,   9006.1149,  0.274092
  314.2581,   5096.1034,   9005.9211,  0.274077
  314.3566,   5095.7243,   9005.7272,  0.274063
  314.4550,   5095.3446,   9005.5333,  0.274048
  314.5535,   5094.9643,   9005.3393,  0.274033
  314.6519,   5094.5833,   9005.1452,  0.274018
  314.7503,   5094.2017,   9004.9510,  0.274003
  314.8488,   5093.8194,   9004.7568,  0.273988
  314.9472,   5093.4366,   9004.5625,  0.273973
  315.0456,   5093.0532,   9004.3682,  0.273958
  315.1440,   5092.6691,   9004.1738,  0.273943
  315.2424,   5092.2846,   9003.9795,  0.273928
  315.3408,   5091.8995,   9003.7850,  0.273913
  315.4393,   5091.5138,   9003.5906,  0.273897
  315.5377,   5091.1277,   9003.3961,  0.273882
  315.6361,   5090.7411,   9003.2016,  0.273867
  315.7345,   5090.3540,   9003.0071,  0.273851
  315.8329,   5089.9664,   9002.8126,  0.273836
  315.9312,   5089.5785,   9002.6181,  0.273820
  316.0296,   5089.1901,   9002.4236,  0.273804
  316.1280,   5088.8013,   9002.2292,  0.273789
  316.2264,   5088.4122,   9002.0347,  0.273773
  316.3248,   5088.0228,   9001.8402,  0.273757
  316.4232,   5087.6330,   9001.6458,  0.273741
  316.5215,   5087.2430,   9001.4513,  0.273726
  316.6199,   5086.8527,   9001.2569,  0.273710
  316.7183,   5086.4621,   9001.0626,  0.273694
  316.8166,   5086.0714,   9000.8682,  0.273678
  316.9150,   5085.6804,   9000.6739,  0.273662
  317.0134,   5085.2893,   9000.4796,  0.273646
  317.1117,   5084.8980,   9000.2854,  0.273630
  317.2101,   5084.5065,   9000.0912,  0.273614
  317.3084,   5084.1150,   8999.8970,  0.273598
  317.4068,   5083.7234,   8999.7029,  0.273582
  317.5051,   5083.3317,   8999.5089,  0.273566
  317.6034,   5082.9400,   8999.3149,  0.273550
  317.7018,   5082.5483,   8999.1209,  0.273534
  317.8001,   5082.1565,   8998.9270,  0.273518
  317.8984,   5081.7648,   8998.7331,  0.273502
  317.9968,   5081.3731,   8998.5393,  0.273486
  318.0951,   5080.9815,   8998.3456,  0.273469
  318.1934,   5080.5899,   8998.1519,  0.273453
  318.2917,   5080.1984,   8997.9582,  0.273437
  318.3900,   5079.8070,   8997.7646,  0.273421
  318.4883,   5079.4158,   8997.5711,  0.273405
  318.5866,   5079.0246,   8997.3776,  0.273389
  318.6849,   5078.6337,   8997.1841,  0.273373
  318.7832,   5078.2428,   8996.9907,  0.273357
  318.8815,   5077.8522,   8996.7974,  0.273341
  318.9798,   5077.4617,   8996.6041,  0.273325
  319.0781,   5077.0714,   8996.4109,  0.273309
  319.1764,   5076.6814,   8996.2177,  0.273293
  319.2747,   5076.2915,   8996.0245,  0.273277
  319.3730,   5075.9019,   8995.8314,  0.273261
  319.4713,   5075.5126,   8995.6384,  0.273245
  319.5695,   5075.1234,   8995.4454,  0.273229
  319.6678,   5074.7345,   8995.2524,  0.273213
  319.7661,   5074.3459,   8995.0594,  0.273197
  319.8643,   5073.9576,   8994.8665,  0.273181
  319.9626,   5073.5695,   8994.6737,  0.273165
  320.0609,   5073.1817,   8994.4808,  0.273149
  320.1591,   5072.7941,   8994.2880,  0.273134
  320.2574,   5072.4069,   8994.0952,  0.273118
  320.3556,   5072.0199,   8993.9024,  0.273102
  320.4539,   5071.6332,   8993.7097,  0.273086
  320.5521,   5071.2468,   8993.5170,  0.273071
  320.6503,   5070.8607,   8993.3243,  0.273055
  320.7486,   5070.4749,   8993.1316,  0.273039
  320.8468,   5070.0894,   8992.9389,  0.273024
  320.9450,   5069.7042,   8992.7462,  0.273008
  321.0433,   5069.3192,   8992.5535,  0.272993
  321.1415,   5068.9346,   8992.3609,  0.272977
  321.2397,   5068.5502,   8992.1682,  0.272962
  321.3379,   5068.1661,   8991.9755,  0.272946
  321.4362,   5067.7823,   8991.7828,  0.272931
  321.5344,   5067.3988,   8991.5901,  0.272916
  321.6326,   5067.0155,   8991.3974,  0.272900
